volume,plate,list_name,list_latin,caption_latin,bhl_barcode,bhl_item,leaf,bhl_page,orientation,rotate,scan_url,page_url,sheet_asset,crop_asset,notes
III,30,Large-tailed Wren,Amytis macrourus,Amytis macrourus,birdsAustraliav3Goul,187975,128,48285852,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0128.jp2,https://www.biodiversitylibrary.org/page/48285852,sheet-birdsAustraliav3Goul-0128.jpg,crop-birdsAustraliav3Goul-0128.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,31,Emu Wren,Stipiturus malachurus,Stipiturus malachurus,birdsAustraliav3Goul,187975,132,48285856,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0132.jp2,https://www.biodiversitylibrary.org/page/48285856,sheet-birdsAustraliav3Goul-0132.jpg,crop-birdsAustraliav3Goul-0132.jpg,
III,32,Bristle-Bird,Dasyornis Australis,Dasyornis Australis,birdsAustraliav3Goul,187975,136,48285860,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0136.jp2,https://www.biodiversitylibrary.org/page/48285860,sheet-birdsAustraliav3Goul-0136.jpg,crop-birdsAustraliav3Goul-0136.jpg,
III,33,Long-billed Bristle-Bird,Dasyornis longirostris,Dasyornis longirostris,birdsAustraliav3Goul,187975,140,48285864,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0140.jp2,https://www.biodiversitylibrary.org/page/48285864,sheet-birdsAustraliav3Goul-0140.jpg,crop-birdsAustraliav3Goul-0140.jpg,
III,34,Noisy Brush-bird,Atrichia clamosa,Atrichia clamosa,birdsAustraliav3Goul,187975,144,48285868,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0144.jp2,https://www.biodiversitylibrary.org/page/48285868,sheet-birdsAustraliav3Goul-0144.jpg,crop-birdsAustraliav3Goul-0144.jpg,
III,35,Tawny Sphenœacus,Sphenoeacus galactotes,Sphenoeacus galactotes,birdsAustraliav3Goul,187975,148,48285872,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0148.jp2,https://www.biodiversitylibrary.org/page/48285872,sheet-birdsAustraliav3Goul-0148.jpg,crop-birdsAustraliav3Goul-0148.jpg,
III,36,Grass-loving Sphenœacus,Sphenoeacus gramineus,Sphenoeacus gramineus,birdsAustraliav3Goul,187975,152,48285876,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0152.jp2,https://www.biodiversitylibrary.org/page/48285876,sheet-birdsAustraliav3Goul-0152.jpg,crop-birdsAustraliav3Goul-0152.jpg,
III,37,Reed Warbler,Acrocephalus Australis,Acrocephalus Australis,birdsAustraliav3Goul,187975,156,48285880,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0156.jp2,https://www.biodiversitylibrary.org/page/48285880,sheet-birdsAustraliav3Goul-0156.jpg,crop-birdsAustraliav3Goul-0156.jpg,
III,38,Long-billed Reed Warbler,Acrocephalus longirostris,Acrocephalus longirostris,birdsAustraliav3Goul,187975,160,48285884,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0160.jp2,https://www.biodiversitylibrary.org/page/48285884,sheet-birdsAustraliav3Goul-0160.jpg,crop-birdsAustraliav3Goul-0160.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,39,Red-rumped Wren,Hylacola pyrrhopygia,Hylacola pyrrhopygia,birdsAustraliav3Goul,187975,164,48285888,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0164.jp2,https://www.biodiversitylibrary.org/page/48285888,sheet-birdsAustraliav3Goul-0164.jpg,crop-birdsAustraliav3Goul-0164.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,40,Cautious Wren,Hylacola cauta,Hylacola cauta,birdsAustraliav3Goul,187975,168,48285892,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0168.jp2,https://www.biodiversitylibrary.org/page/48285892,sheet-birdsAustraliav3Goul-0168.jpg,crop-birdsAustraliav3Goul-0168.jpg,
III,41,Great Warbler,Cysticola magna,Cysticola magna,birdsAustraliav3Goul,187975,172,48285896,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0172.jp2,https://www.biodiversitylibrary.org/page/48285896,sheet-birdsAustraliav3Goul-0172.jpg,crop-birdsAustraliav3Goul-0172.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,42,Exile Warbler,Cysticola exilis,Cysticola exilis,birdsAustraliav3Goul,187975,176,48285900,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0176.jp2,https://www.biodiversitylibrary.org/page/48285900,sheet-birdsAustraliav3Goul-0176.jpg,crop-birdsAustraliav3Goul-0176.jpg,
III,43,Lineated Warbler,Cysticola lineocapilla,Cysticola lineocapilla,birdsAustraliav3Goul,187975,180,48285904,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0180.jp2,https://www.biodiversitylibrary.org/page/48285904,sheet-birdsAustraliav3Goul-0180.jpg,crop-birdsAustraliav3Goul-0180.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,44,Square-tailed Warbler,Cysticola isura,Cysticola isura,birdsAustraliav3Goul,187975,184,48285908,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0184.jp2,https://www.biodiversitylibrary.org/page/48285908,sheet-birdsAustraliav3Goul-0184.jpg,crop-birdsAustraliav3Goul-0184.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,45,Rufous-headed Warbler,Cysticola ruficeps,Cysticola ruficeps,birdsAustraliav3Goul,187975,188,48285912,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0188.jp2,https://www.biodiversitylibrary.org/page/48285912,sheet-birdsAustraliav3Goul-0188.jpg,crop-birdsAustraliav3Goul-0188.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,46,Yellow-throated Sericornis,Sericornis citreogularis,Sericornis citreogularis,birdsAustraliav3Goul,187975,192,48285916,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0192.jp2,https://www.biodiversitylibrary.org/page/48285916,sheet-birdsAustraliav3Goul-0192.jpg,crop-birdsAustraliav3Goul-0192.jpg,
III,47,Sombre-coloured Sericornis,Sericornis humilis,Sericornis humilis,birdsAustraliav3Goul,187975,196,48285920,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0196.jp2,https://www.biodiversitylibrary.org/page/48285920,sheet-birdsAustraliav3Goul-0196.jpg,crop-birdsAustraliav3Goul-0196.jpg,
III,48,Allied Sericornis,Sericornis osculans,Sericornis osculans,birdsAustraliav3Goul,187975,200,48285924,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0200.jp2,https://www.biodiversitylibrary.org/page/48285924,sheet-birdsAustraliav3Goul-0200.jpg,crop-birdsAustraliav3Goul-0200.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,49,White-fronted Sericornis,Sericornis frontalis,Sericornis frontalis,birdsAustraliav3Goul,187975,204,48285928,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0204.jp2,https://www.biodiversitylibrary.org/page/48285928,sheet-birdsAustraliav3Goul-0204.jpg,crop-birdsAustraliav3Goul-0204.jpg,
III,50,Buff-breasted Sericornis,Sericornis laevigaster,Sericornis laevigaster,birdsAustraliav3Goul,187975,208,48285932,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0208.jp2,https://www.biodiversitylibrary.org/page/48285932,sheet-birdsAustraliav3Goul-0208.jpg,crop-birdsAustraliav3Goul-0208.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,51,Spotted Sericornis,Sericornis maculatus,Sericornis maculatus,birdsAustraliav3Goul,187975,212,48285936,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0212.jp2,https://www.biodiversitylibrary.org/page/48285936,sheet-birdsAustraliav3Goul-0212.jpg,crop-birdsAustraliav3Goul-0212.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,52,Large-billed Sericornis,Sericornis magnirostris,Sericornis magnirostris,birdsAustraliav3Goul,187975,216,48285940,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0216.jp2,https://www.biodiversitylibrary.org/page/48285940,sheet-birdsAustraliav3Goul-0216.jpg,crop-birdsAustraliav3Goul-0216.jpg,
III,53,Little Brown Acanthiza,Acanthiza pusilla,Acanthiza pusilla,birdsAustraliav3Goul,187975,220,48285944,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0220.jp2,https://www.biodiversitylibrary.org/page/48285944,sheet-birdsAustraliav3Goul-0220.jpg,crop-birdsAustraliav3Goul-0220.jpg,
III,54,Tasmanian Acanthiza,Acanthiza Diemenensis,Acanthiza Diemenensis,birdsAustraliav3Goul,187975,224,48285948,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0224.jp2,https://www.biodiversitylibrary.org/page/48285948,sheet-birdsAustraliav3Goul-0224.jpg,crop-birdsAustraliav3Goul-0224.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,55,Ewing’s Acanthiza,Acanthiza Ewingii,Acanthiza Ewingii,birdsAustraliav3Goul,187975,228,48285952,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0228.jp2,https://www.biodiversitylibrary.org/page/48285952,sheet-birdsAustraliav3Goul-0228.jpg,crop-birdsAustraliav3Goul-0228.jpg,
III,56,Chestnut-rumped Acanthiza,Acanthiza uropygialis,Acanthiza uropygialis,birdsAustraliav3Goul,187975,232,48285956,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0232.jp2,https://www.biodiversitylibrary.org/page/48285956,sheet-birdsAustraliav3Goul-0232.jpg,crop-birdsAustraliav3Goul-0232.jpg,
III,57,Western Acanthiza,Acanthiza apicalis,Acanthiza apicalis,birdsAustraliav3Goul,187975,236,48285960,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0236.jp2,https://www.biodiversitylibrary.org/page/48285960,sheet-birdsAustraliav3Goul-0236.jpg,crop-birdsAustraliav3Goul-0236.jpg,
III,58,Red-rumped Acanthiza,Acanthiza pyrrhopygia,Acanthiza pyrrhopygia,birdsAustraliav3Goul,187975,240,48285964,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0240.jp2,https://www.biodiversitylibrary.org/page/48285964,sheet-birdsAustraliav3Goul-0240.jpg,crop-birdsAustraliav3Goul-0240.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,59,Plain-coloured Acanthiza,Acanthiza inornata,Acanthiza inornata,birdsAustraliav3Goul,187975,244,48285968,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0244.jp2,https://www.biodiversitylibrary.org/page/48285968,sheet-birdsAustraliav3Goul-0244.jpg,crop-birdsAustraliav3Goul-0244.jpg,
III,60,Little Acanthiza,Acanthiza nana,Acanthiza nana,birdsAustraliav3Goul,187975,248,48285972,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0248.jp2,https://www.biodiversitylibrary.org/page/48285972,sheet-birdsAustraliav3Goul-0248.jpg,crop-birdsAustraliav3Goul-0248.jpg,
III,61,Striated Acanthiza,Acanthiza lineata,Acanthiza lineata,birdsAustraliav3Goul,187975,252,48285976,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0252.jp2,https://www.biodiversitylibrary.org/page/48285976,sheet-birdsAustraliav3Goul-0252.jpg,crop-birdsAustraliav3Goul-0252.jpg,
III,62,Regulus-like Acanthiza,Acanthiza Reguloides,Acanthiza Reguloides,birdsAustraliav3Goul,187975,256,48285980,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0256.jp2,https://www.biodiversitylibrary.org/page/48285980,sheet-birdsAustraliav3Goul-0256.jpg,crop-birdsAustraliav3Goul-0256.jpg,
III,63,Yellow-rumped Acanthiza,Acanthiza chrysorrhoea,Acanthiza chrysorrhoea,birdsAustraliav3Goul,187975,260,48285984,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0260.jp2,https://www.biodiversitylibrary.org/page/48285984,sheet-birdsAustraliav3Goul-0260.jpg,crop-birdsAustraliav3Goul-0260.jpg,
III,64,White-fronted Ephthianura,Ephthianura albifrons,Ephthianura albifrons,birdsAustraliav3Goul,187975,264,48285988,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0264.jp2,https://www.biodiversitylibrary.org/page/48285988,sheet-birdsAustraliav3Goul-0264.jpg,crop-birdsAustraliav3Goul-0264.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,65,Orange-fronted Ephthianura,Ephthianura aurifrons,Ephthianura aurifrons,birdsAustraliav3Goul,187975,268,48285992,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0268.jp2,https://www.biodiversitylibrary.org/page/48285992,sheet-birdsAustraliav3Goul-0268.jpg,crop-birdsAustraliav3Goul-0268.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,66,Tri-coloured Ephthianura,Ephthianura tricolor,Ephthianura tricolor,birdsAustraliav3Goul,187975,272,48285996,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0272.jp2,https://www.biodiversitylibrary.org/page/48285996,sheet-birdsAustraliav3Goul-0272.jpg,crop-birdsAustraliav3Goul-0272.jpg,
III,67,White-faced Xerophila,Xerophila leucopsis,Xerophila leucopsis,birdsAustraliav3Goul,187975,276,48286000,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0276.jp2,https://www.biodiversitylibrary.org/page/48286000,sheet-birdsAustraliav3Goul-0276.jpg,crop-birdsAustraliav3Goul-0276.jpg,
III,68,Brown Red-throat,Pyrrholaemus brunneus,Pyrrholaemus brunneus,birdsAustraliav3Goul,187975,280,48286004,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0280.jp2,https://www.biodiversitylibrary.org/page/48286004,sheet-birdsAustraliav3Goul-0280.jpg,crop-birdsAustraliav3Goul-0280.jpg,
III,69,Rock-Warbler,Origma rubricata,Origma rubricata,birdsAustraliav3Goul,187975,284,48286008,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0284.jp2,https://www.biodiversitylibrary.org/page/48286008,sheet-birdsAustraliav3Goul-0284.jpg,crop-birdsAustraliav3Goul-0284.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,70,Striated Reed-Lark,Calamanthus fuliginosus,Calamanthus fuliginosus,birdsAustraliav3Goul,187975,288,48286012,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0288.jp2,https://www.biodiversitylibrary.org/page/48286012,sheet-birdsAustraliav3Goul-0288.jpg,crop-birdsAustraliav3Goul-0288.jpg,
III,71,Field Reed-Lark,Calamanthus campestris,Calamanthus campestris,birdsAustraliav3Goul,187975,292,48286016,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0292.jp2,https://www.biodiversitylibrary.org/page/48286016,sheet-birdsAustraliav3Goul-0292.jpg,crop-birdsAustraliav3Goul-0292.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,72,Little Chthonicola,Chthonicola minima,Chthonicola minima,birdsAustraliav3Goul,187975,296,48286020,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0296.jp2,https://www.biodiversitylibrary.org/page/48286020,sheet-birdsAustraliav3Goul-0296.jpg,crop-birdsAustraliav3Goul-0296.jpg,
III,73,Australian Pipit,Anthus Australis,Anthus Australis,birdsAustraliav3Goul,187975,300,48286024,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0300.jp2,https://www.biodiversitylibrary.org/page/48286024,sheet-birdsAustraliav3Goul-0300.jpg,crop-birdsAustraliav3Goul-0300.jpg,
III,74,Brown Cincloramphus,Cincloramphus cruralis,Cincloramphus cruralis,birdsAustraliav3Goul,187975,304,48286028,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0304.jp2,https://www.biodiversitylibrary.org/page/48286028,sheet-birdsAustraliav3Goul-0304.jpg,crop-birdsAustraliav3Goul-0304.jpg,
III,75,Black-breasted Cincloramphus,Cincloramphus cantillans,Cincloramphus cantillans,birdsAustraliav3Goul,187975,308,48286032,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0308.jp2,https://www.biodiversitylibrary.org/page/48286032,sheet-birdsAustraliav3Goul-0308.jpg,crop-birdsAustraliav3Goul-0308.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,76,Rufous-tinted Cincloramphus,Cincloramphus rufescens,Cincloramphus rufescens,birdsAustraliav3Goul,187975,312,48286036,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0312.jp2,https://www.biodiversitylibrary.org/page/48286036,sheet-birdsAustraliav3Goul-0312.jpg,crop-birdsAustraliav3Goul-0312.jpg,
III,77,Horsfield’s Mirafra,Mirafra Horsfieldii,Mirafra Horsfieldii,birdsAustraliav3Goul,187975,316,48286040,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0316.jp2,https://www.biodiversitylibrary.org/page/48286040,sheet-birdsAustraliav3Goul-0316.jpg,crop-birdsAustraliav3Goul-0316.jpg,
III,78,Fire-tailed Finch,Estrelda bella,Estrelda bella,birdsAustraliav3Goul,187975,320,48286044,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0320.jp2,https://www.biodiversitylibrary.org/page/48286044,sheet-birdsAustraliav3Goul-0320.jpg,crop-birdsAustraliav3Goul-0320.jpg,
III,79,Red-eared Finch,Estrelda oculea,Estrelda oculea,birdsAustraliav3Goul,187975,324,48286048,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0324.jp2,https://www.biodiversitylibrary.org/page/48286048,sheet-birdsAustraliav3Goul-0324.jpg,crop-birdsAustraliav3Goul-0324.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,80,Bicheno’s Finch,Estrelda Bichenovii,Estrelda Bichenovii,birdsAustraliav3Goul,187975,328,48286052,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0328.jp2,https://www.biodiversitylibrary.org/page/48286052,sheet-birdsAustraliav3Goul-0328.jpg,crop-birdsAustraliav3Goul-0328.jpg,
III,81,Black-rumped Finch,Estrelda annulosa,Estrelda annulosa,birdsAustraliav3Goul,187975,332,48286056,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0332.jp2,https://www.biodiversitylibrary.org/page/48286056,sheet-birdsAustraliav3Goul-0332.jpg,crop-birdsAustraliav3Goul-0332.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,82,Red-eyebrowed Finch,Estrelda temporalis,Estrelda temporalis,birdsAustraliav3Goul,187975,336,48286060,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0336.jp2,https://www.biodiversitylibrary.org/page/48286060,sheet-birdsAustraliav3Goul-0336.jpg,crop-birdsAustraliav3Goul-0336.jpg,
III,83,Crimson Finch,Estrelda Phaeton,Estrelda Phaeton,birdsAustraliav3Goul,187975,340,48286064,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0340.jp2,https://www.biodiversitylibrary.org/page/48286064,sheet-birdsAustraliav3Goul-0340.jpg,crop-birdsAustraliav3Goul-0340.jpg,
III,84,Red-tailed Finch,Estrelda ruficauda,Estrelda ruficauda,birdsAustraliav3Goul,187975,344,48286068,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0344.jp2,https://www.biodiversitylibrary.org/page/48286068,sheet-birdsAustraliav3Goul-0344.jpg,crop-birdsAustraliav3Goul-0344.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,85,Plain-coloured Finch,Amadina modesta,Amadina modesta,birdsAustraliav3Goul,187975,348,48286072,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0348.jp2,https://www.biodiversitylibrary.org/page/48286072,sheet-birdsAustraliav3Goul-0348.jpg,crop-birdsAustraliav3Goul-0348.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,86,Spotted-sided Finch,Amadina Lathamii,Amadina Lathamii,birdsAustraliav3Goul,187975,352,48286076,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0352.jp2,https://www.biodiversitylibrary.org/page/48286076,sheet-birdsAustraliav3Goul-0352.jpg,crop-birdsAustraliav3Goul-0352.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,87,Chestnut-eared Finch,Amadina castanotis,Amadina castanotis,birdsAustraliav3Goul,187975,356,48286080,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0356.jp2,https://www.biodiversitylibrary.org/page/48286080,sheet-birdsAustraliav3Goul-0356.jpg,crop-birdsAustraliav3Goul-0356.jpg,
III,88,Gouldian Finch,Amadina Gouldiae,Amadina Gouldiae,birdsAustraliav3Goul,187975,360,48286084,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0360.jp2,https://www.biodiversitylibrary.org/page/48286084,sheet-birdsAustraliav3Goul-0360.jpg,crop-birdsAustraliav3Goul-0360.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,89,Beautiful Grass Finch,Poephila mirabilis,Poephila mirabilis,birdsAustraliav3Goul,187975,364,48286088,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0364.jp2,https://www.biodiversitylibrary.org/page/48286088,sheet-birdsAustraliav3Goul-0364.jpg,crop-birdsAustraliav3Goul-0364.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,90,Long-tailed Grass Finch,Poephila acuticauda,Poephila acuticauda,birdsAustraliav3Goul,187975,368,48286092,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0368.jp2,https://www.biodiversitylibrary.org/page/48286092,sheet-birdsAustraliav3Goul-0368.jpg,crop-birdsAustraliav3Goul-0368.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,91,Masked Grass Finch,Poephila personata,Poephila personata,birdsAustraliav3Goul,187975,372,48286096,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0372.jp2,https://www.biodiversitylibrary.org/page/48286096,sheet-birdsAustraliav3Goul-0372.jpg,crop-birdsAustraliav3Goul-0372.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,92,White-eared Grass Finch,Poephila leucotis,Poephila leucotis,birdsAustraliav3Goul,187975,376,48286100,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0376.jp2,https://www.biodiversitylibrary.org/page/48286100,sheet-birdsAustraliav3Goul-0376.jpg,crop-birdsAustraliav3Goul-0376.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,93,Banded Grass Finch,Poephila cincta,Poephila cincta,birdsAustraliav3Goul,187975,380,48286104,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0380.jp2,https://www.biodiversitylibrary.org/page/48286104,sheet-birdsAustraliav3Goul-0380.jpg,crop-birdsAustraliav3Goul-0380.jpg,"not pinned in Featherframe: stood up and cut by the folio's rules, the crop not reviewed"
III,94,Chestnut-breasted Finch,Donacola castaneothorax,Donacola castaneothorax,birdsAustraliav3Goul,187975,384,48286108,portrait,0,https://bhl-open-data.s3.us-east-2.amazonaws.com/images/birdsAustraliav3Goul/birdsAustraliav3Goul_0384.jp2,https://www.biodiversitylibrary.org/page/48286108,sheet-birdsAustraliav3Goul-0384.jpg,crop-birdsAustraliav3Goul-0384.jpg,
